season,team_a,team_b,seed_a,seed_b,seed_diff,round_num,resume_diff,elo_diff,b_power_diff,r_score_diff,kadj_em_diff,bart_diff,preseason_em_diff,seed_champ_pct_diff,seed_a_upset_rate_vs_seed_b,season_upsets_round,season_upsets_total,h2h_win_pct,label
2017,Mt St Mary's,New Orleans,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,5.0,13.0,0.5,1
2017,New Orleans,Mt St Mary's,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,5.0,13.0,0.5,0
2017,UC Davis,NC Central,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,5.0,13.0,0.5,1
2017,NC Central,UC Davis,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,5.0,13.0,0.5,0
2017,USC,Providence,11.0,11.0,0.0,64.0,-10.0,4.0,5.0,15.100000000000001,-0.5585000000000004,-0.03299999999999992,1.1799999999999997,0.0,0.5,5.0,13.0,0.5,1
2017,Providence,USC,11.0,11.0,0.0,64.0,10.0,-4.0,-5.0,-15.100000000000001,0.5585000000000004,0.03299999999999992,-1.1799999999999997,0.0,0.5,5.0,13.0,0.5,0
2017,Arizona,North Dakota,2.0,15.0,-13.0,64.0,188.0,-96.0,-154.0,99.9,23.05397,0.43200000000000005,19.659999999999997,0.977,0.8888888888888888,5.0,13.0,0.5,1
2017,North Dakota,Arizona,15.0,2.0,13.0,64.0,-188.0,96.0,154.0,-99.9,-23.05397,-0.43200000000000005,-19.659999999999997,-0.977,0.1111111111111111,5.0,13.0,0.5,0
2017,Butler,Winthrop,4.0,13.0,-9.0,64.0,106.0,-31.0,-86.0,99.5,16.28276,0.30000000000000004,14.989999999999998,0.752,0.7777777777777778,5.0,13.0,0.5,1
2017,Winthrop,Butler,13.0,4.0,9.0,64.0,-106.0,31.0,86.0,-99.5,-16.28276,-0.30000000000000004,-14.989999999999998,-0.752,0.2222222222222222,5.0,13.0,0.5,0
2017,Florida,ETSU,4.0,13.0,-9.0,64.0,80.0,-26.0,-55.0,98.5,14.9055,0.19399999999999995,19.62,0.752,0.7777777777777778,5.0,13.0,0.5,1
2017,ETSU,Florida,13.0,4.0,9.0,64.0,-80.0,26.0,55.0,-98.5,-14.9055,-0.19399999999999995,-19.62,-0.752,0.2222222222222222,5.0,13.0,0.5,0
2017,Florida St,FGCU,3.0,14.0,-11.0,64.0,,,,,,,,0.802,0.875,5.0,13.0,0.5,1
2017,FGCU,Florida St,14.0,3.0,11.0,64.0,,,,,,,,-0.802,0.125,5.0,13.0,0.5,0
2017,Gonzaga,S Dakota St,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,5.0,13.0,0.5,1
2017,S Dakota St,Gonzaga,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,5.0,13.0,0.5,0
2017,Iowa St,Nevada,5.0,12.0,-7.0,64.0,47.0,-6.0,-38.0,39.2,9.7715,0.128,12.639999999999999,0.464,0.5857142857142856,5.0,13.0,0.5,1
2017,Nevada,Iowa St,12.0,5.0,7.0,64.0,-47.0,6.0,38.0,-39.2,-9.7715,-0.128,-12.639999999999999,-0.464,0.4142857142857143,5.0,13.0,0.5,0
2017,MTSU,Minnesota,12.0,5.0,7.0,64.0,,,,,,,,-0.464,0.4142857142857143,5.0,13.0,0.5,1
2017,Minnesota,MTSU,5.0,12.0,-7.0,64.0,,,,,,,,0.464,0.5857142857142856,5.0,13.0,0.5,0
2017,Northwestern,Vanderbilt,8.0,9.0,-1.0,64.0,-20.0,1.0,5.0,-10.0,-0.7266000000000012,-0.013000000000000012,0.11999999999999922,0.03900000000000001,0.9855072463768116,5.0,13.0,0.5,1
2017,Vanderbilt,Northwestern,9.0,8.0,1.0,64.0,20.0,-1.0,-5.0,10.0,0.7266000000000012,0.013000000000000012,-0.11999999999999922,-0.03900000000000001,0.014492753623188406,5.0,13.0,0.5,0
2017,Notre Dame,Princeton,5.0,12.0,-7.0,64.0,97.0,-11.0,-34.0,97.10000000000001,8.593700000000002,0.137,-1.25,0.464,0.5857142857142856,5.0,13.0,0.5,1
2017,Princeton,Notre Dame,12.0,5.0,7.0,64.0,-97.0,11.0,34.0,-97.10000000000001,-8.593700000000002,-0.137,1.25,-0.464,0.4142857142857143,5.0,13.0,0.5,0
2017,Purdue,Vermont,4.0,13.0,-9.0,64.0,83.0,-13.0,-48.0,96.10000000000001,12.3389,0.16300000000000003,14.799999999999999,0.752,0.7777777777777778,5.0,13.0,0.5,1
2017,Vermont,Purdue,13.0,4.0,9.0,64.0,-83.0,13.0,48.0,-96.10000000000001,-12.3389,-0.16300000000000003,-14.799999999999999,-0.752,0.2222222222222222,5.0,13.0,0.5,0
2017,St Mary's CA,VCU,7.0,10.0,-3.0,64.0,-3.0,-20.0,-38.0,16.599999999999994,10.335199999999999,0.135,2.620000000000001,0.091,0.5625,5.0,13.0,0.5,1
2017,VCU,St Mary's CA,10.0,7.0,3.0,64.0,3.0,20.0,38.0,-16.599999999999994,-10.335199999999999,-0.135,-2.620000000000001,-0.091,0.4375,5.0,13.0,0.5,0
2017,Villanova,Mt St Mary's,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,5.0,13.0,0.5,1
2017,Mt St Mary's,Villanova,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,5.0,13.0,0.5,0
2017,Virginia,UNC Wilmington,5.0,12.0,-7.0,64.0,70.0,6.0,-53.0,78.4,14.280400000000002,0.17299999999999993,15.209999999999999,0.464,0.5857142857142856,5.0,13.0,0.5,1
2017,UNC Wilmington,Virginia,12.0,5.0,7.0,64.0,-70.0,-6.0,53.0,-78.4,-14.280400000000002,-0.17299999999999993,-15.209999999999999,-0.464,0.4142857142857143,5.0,13.0,0.5,0
2017,West Virginia,Bucknell,4.0,13.0,-9.0,64.0,86.0,-38.0,-75.0,99.1,18.08309,0.245,18.799999999999997,0.752,0.7777777777777778,5.0,13.0,0.5,1
2017,Bucknell,West Virginia,13.0,4.0,9.0,64.0,-86.0,38.0,75.0,-99.1,-18.08309,-0.245,-18.799999999999997,-0.752,0.2222222222222222,5.0,13.0,0.5,0
2017,Wisconsin,Virginia Tech,8.0,9.0,-1.0,64.0,2.0,-10.0,-21.0,10.100000000000009,7.3530999999999995,0.09300000000000008,8.28,0.03900000000000001,0.9855072463768116,5.0,13.0,0.5,1
2017,Virginia Tech,Wisconsin,9.0,8.0,1.0,64.0,-2.0,10.0,21.0,-10.100000000000009,-7.3530999999999995,-0.09300000000000008,-8.28,-0.03900000000000001,0.014492753623188406,5.0,13.0,0.5,0
2017,Xavier,Maryland,11.0,6.0,5.0,64.0,-16.0,14.0,-5.0,-13.299999999999997,0.4809000000000001,0.020000000000000018,6.32,-0.194,0.5074626865671642,5.0,13.0,0.5,1
2017,Maryland,Xavier,6.0,11.0,-5.0,64.0,16.0,-14.0,5.0,13.299999999999997,-0.4809000000000001,-0.020000000000000018,-6.32,0.194,0.4925373134328358,5.0,13.0,0.5,0
2017,Arkansas,Seton Hall,8.0,9.0,-1.0,64.0,-5.0,-9.0,-15.0,16.900000000000006,1.6499999999999986,0.0119999999999999,-1.7699999999999996,0.03900000000000001,0.9855072463768116,5.0,13.0,0.5,1
2017,Seton Hall,Arkansas,9.0,8.0,1.0,64.0,5.0,9.0,15.0,-16.900000000000006,-1.6499999999999986,-0.0119999999999999,1.7699999999999996,-0.03900000000000001,0.014492753623188406,5.0,13.0,0.5,0
2017,Baylor,New Mexico St,3.0,14.0,-11.0,64.0,,,,,,,,0.802,0.875,5.0,13.0,0.5,1
2017,New Mexico St,Baylor,14.0,3.0,11.0,64.0,,,,,,,,-0.802,0.125,5.0,13.0,0.5,0
2017,Cincinnati,Kansas St,6.0,11.0,-5.0,64.0,,,,,,,,0.194,0.4925373134328358,5.0,13.0,0.5,1
2017,Kansas St,Cincinnati,11.0,6.0,5.0,64.0,,,,,,,,-0.194,0.5074626865671642,5.0,13.0,0.5,0
2017,Duke,Troy,2.0,15.0,-13.0,64.0,166.0,-87.0,-118.0,99.9,22.41299,0.3949999999999999,35.79,0.977,0.8888888888888888,5.0,13.0,0.5,1
2017,Troy,Duke,15.0,2.0,13.0,64.0,-166.0,87.0,118.0,-99.9,-22.41299,-0.3949999999999999,-35.79,-0.977,0.1111111111111111,5.0,13.0,0.5,0
2017,Kansas,UC Davis,1.0,16.0,-15.0,64.0,244.0,-131.0,-208.0,99.9,30.72735,0.532,31.939999999999998,0.9990000000000001,0.9577464788732395,5.0,13.0,0.5,1
2017,UC Davis,Kansas,16.0,1.0,15.0,64.0,-244.0,131.0,208.0,-99.9,-30.72735,-0.532,-31.939999999999998,-0.9990000000000001,0.04225352112676056,5.0,13.0,0.5,0
2017,Kentucky,N Kentucky,2.0,15.0,-13.0,64.0,,,,,,,,0.977,0.8888888888888888,5.0,13.0,0.5,1
2017,N Kentucky,Kentucky,15.0,2.0,13.0,64.0,,,,,,,,-0.977,0.1111111111111111,5.0,13.0,0.5,0
2017,Louisville,Jacksonville St,2.0,15.0,-13.0,64.0,,,,,,,,0.977,0.8888888888888888,5.0,13.0,0.5,1
2017,Jacksonville St,Louisville,15.0,2.0,13.0,64.0,,,,,,,,-0.977,0.1111111111111111,5.0,13.0,0.5,0
2017,Michigan,Oklahoma St,7.0,10.0,-3.0,64.0,,,,,,,,0.091,0.5625,5.0,13.0,0.5,1
2017,Oklahoma St,Michigan,10.0,7.0,3.0,64.0,,,,,,,,-0.091,0.4375,5.0,13.0,0.5,0
2017,Michigan St,Miami FL,9.0,8.0,1.0,64.0,6.0,22.0,11.0,-29.400000000000006,-1.9848999999999997,-0.04400000000000004,2.2300000000000004,-0.03900000000000001,0.014492753623188406,5.0,13.0,0.5,1
2017,Miami FL,Michigan St,8.0,9.0,-1.0,64.0,-6.0,-22.0,-11.0,29.400000000000006,1.9848999999999997,0.04400000000000004,-2.2300000000000004,0.03900000000000001,0.9855072463768116,5.0,13.0,0.5,0
2017,North Carolina,TX Southern,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,5.0,13.0,0.5,1
2017,TX Southern,North Carolina,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,5.0,13.0,0.5,0
2017,Oregon,Iona,3.0,14.0,-11.0,64.0,120.0,-80.0,-102.0,99.6,19.82584,0.33100000000000007,20.27,0.802,0.875,5.0,13.0,0.5,1
2017,Iona,Oregon,14.0,3.0,11.0,64.0,-120.0,80.0,102.0,-99.6,-19.82584,-0.33100000000000007,-20.27,-0.802,0.125,5.0,13.0,0.5,0
2017,Rhode Island,Creighton,11.0,6.0,5.0,64.0,-11.0,-8.0,10.0,-10.100000000000009,-3.974599999999999,-0.05400000000000005,-1.370000000000001,-0.194,0.5074626865671642,5.0,13.0,0.5,1
2017,Creighton,Rhode Island,6.0,11.0,-5.0,64.0,11.0,8.0,-10.0,10.100000000000009,3.974599999999999,0.05400000000000005,1.370000000000001,0.194,0.4925373134328358,5.0,13.0,0.5,0
2017,South Carolina,Marquette,7.0,10.0,-3.0,32.0,-3.0,-1.0,3.0,21.900000000000006,-0.5409000000000006,-0.0040000000000000036,-3.8499999999999996,0.091,0.9523809523809523,4.0,13.0,0.5,1
2017,Marquette,South Carolina,10.0,7.0,3.0,32.0,3.0,1.0,-3.0,-21.900000000000006,0.5409000000000006,0.0040000000000000036,3.8499999999999996,-0.091,0.047619047619047616,4.0,13.0,0.5,0
2017,UCLA,Kent,3.0,14.0,-11.0,32.0,,,,,,,,0.802,0.9285714285714286,4.0,13.0,0.5,1
2017,Kent,UCLA,14.0,3.0,11.0,32.0,,,,,,,,-0.802,0.07142857142857142,4.0,13.0,0.5,0
2017,USC,SMU,11.0,6.0,5.0,32.0,-9.0,47.0,50.0,-39.50000000000001,-12.9184,-0.15899999999999992,-2.530000000000001,-0.194,0.05263157894736842,4.0,13.0,0.5,1
2017,SMU,USC,6.0,11.0,-5.0,32.0,9.0,-47.0,-50.0,39.50000000000001,12.9184,0.15899999999999992,2.530000000000001,0.194,0.9473684210526316,4.0,13.0,0.5,0
2017,Wichita St,Dayton,10.0,7.0,3.0,32.0,,,,,,,,-0.091,0.047619047619047616,4.0,13.0,0.5,1
2017,Dayton,Wichita St,7.0,10.0,-3.0,32.0,,,,,,,,0.091,0.9523809523809523,4.0,13.0,0.5,0
2017,Arizona,St Mary's CA,2.0,7.0,-5.0,32.0,44.0,-8.0,5.0,2.8000000000000114,-1.8949999999999996,-0.014000000000000012,2.509999999999998,0.751,0.6571428571428571,4.0,13.0,0.5,1
2017,St Mary's CA,Arizona,7.0,2.0,5.0,32.0,-44.0,8.0,-5.0,-2.8000000000000114,1.8949999999999996,0.014000000000000012,-2.509999999999998,-0.751,0.34285714285714286,4.0,13.0,0.5,0
2017,Butler,MTSU,4.0,12.0,-8.0,32.0,,,,,,,,0.712,0.8461538461538461,4.0,13.0,0.5,1
2017,MTSU,Butler,12.0,4.0,8.0,32.0,,,,,,,,-0.712,0.15384615384615385,4.0,13.0,0.5,0
2017,Florida,Virginia,4.0,5.0,-1.0,32.0,-8.0,-14.0,2.0,0.09999999999999432,-0.27800000000000225,-0.007000000000000006,-5.259999999999998,0.248,0.9743589743589743,4.0,13.0,0.5,1
2017,Virginia,Florida,5.0,4.0,1.0,32.0,8.0,14.0,-2.0,-0.09999999999999432,0.27800000000000225,0.007000000000000006,5.259999999999998,-0.248,0.02564102564102564,4.0,13.0,0.5,0
2017,Gonzaga,Northwestern,1.0,8.0,-7.0,32.0,29.0,-44.0,-38.0,28.400000000000006,17.542800000000003,0.10899999999999999,6.910000000000002,0.8360000000000001,0.7837837837837838,4.0,13.0,0.5,1
2017,Northwestern,Gonzaga,8.0,1.0,7.0,32.0,-29.0,44.0,38.0,-28.400000000000006,-17.542800000000003,-0.10899999999999999,-6.910000000000002,-0.8360000000000001,0.21621621621621623,4.0,13.0,0.5,0
2017,Purdue,Iowa St,4.0,5.0,-1.0,32.0,-15.0,-1.0,-2.0,-1.0,1.1106000000000016,0.014000000000000012,2.5500000000000007,0.248,0.9743589743589743,4.0,13.0,0.5,1
2017,Iowa St,Purdue,5.0,4.0,1.0,32.0,15.0,1.0,2.0,1.0,-1.1106000000000016,-0.014000000000000012,-2.5500000000000007,-0.248,0.02564102564102564,4.0,13.0,0.5,0
2017,West Virginia,Notre Dame,4.0,5.0,-1.0,32.0,2.0,-5.0,-20.0,0.29999999999999716,5.705199999999998,0.028999999999999915,3.459999999999999,0.248,0.9743589743589743,4.0,13.0,0.5,1
2017,Notre Dame,West Virginia,5.0,4.0,1.0,32.0,-2.0,5.0,20.0,-0.29999999999999716,-5.705199999999998,-0.028999999999999915,-3.459999999999999,-0.248,0.02564102564102564,4.0,13.0,0.5,0
2017,Wisconsin,Villanova,8.0,1.0,7.0,32.0,-17.0,31.0,21.0,-3.299999999999997,-8.4846,-0.038999999999999924,-5.460000000000001,-0.8360000000000001,0.21621621621621623,4.0,13.0,0.5,1
2017,Villanova,Wisconsin,1.0,8.0,-7.0,32.0,17.0,-31.0,-21.0,3.299999999999997,8.4846,0.038999999999999924,5.460000000000001,0.8360000000000001,0.7837837837837838,4.0,13.0,0.5,0
2017,Xavier,Florida St,11.0,3.0,8.0,32.0,,,,,,,,-0.6890000000000001,0.4482758620689655,4.0,13.0,0.5,1
2017,Florida St,Xavier,3.0,11.0,-8.0,32.0,,,,,,,,0.6890000000000001,0.5517241379310345,4.0,13.0,0.5,0
2017,Baylor,USC,3.0,11.0,-8.0,32.0,43.0,-27.0,-48.0,39.9,12.6671,0.15100000000000002,5.420000000000002,0.6890000000000001,0.5517241379310345,4.0,13.0,0.5,1
2017,USC,Baylor,11.0,3.0,8.0,32.0,-43.0,27.0,48.0,-39.9,-12.6671,-0.15100000000000002,-5.420000000000002,-0.6890000000000001,0.4482758620689655,4.0,13.0,0.5,0
2017,Kansas,Michigan St,1.0,9.0,-8.0,32.0,20.0,-59.0,-33.0,38.400000000000006,10.9997,0.09699999999999998,6.449999999999999,0.8750000000000001,0.8947368421052632,4.0,13.0,0.5,1
2017,Michigan St,Kansas,9.0,1.0,8.0,32.0,-20.0,59.0,33.0,-38.400000000000006,-10.9997,-0.09699999999999998,-6.449999999999999,-0.8750000000000001,0.10526315789473684,4.0,13.0,0.5,0
2017,Kentucky,Wichita St,2.0,10.0,-8.0,32.0,,,,,,,,0.842,0.7407407407407407,4.0,13.0,0.5,1
2017,Wichita St,Kentucky,10.0,2.0,8.0,32.0,,,,,,,,-0.842,0.25925925925925924,4.0,13.0,0.5,0
2017,Michigan,Louisville,7.0,2.0,5.0,32.0,-2.0,4.0,15.0,-1.3000000000000114,-4.1006,-0.027999999999999914,-6.260000000000002,-0.751,0.34285714285714286,4.0,13.0,0.5,1
2017,Louisville,Michigan,2.0,7.0,-5.0,32.0,2.0,-4.0,-15.0,1.3000000000000114,4.1006,0.027999999999999914,6.260000000000002,0.751,0.6571428571428571,4.0,13.0,0.5,0
2017,North Carolina,Arkansas,1.0,8.0,-7.0,16.0,43.0,-19.0,-35.0,9.200000000000003,12.410400000000001,0.132,11.950000000000001,0.8360000000000001,0.9375,2.0,13.0,0.5,1
2017,Arkansas,North Carolina,8.0,1.0,7.0,16.0,-43.0,19.0,35.0,-9.200000000000003,-12.410400000000001,-0.132,-11.950000000000001,-0.8360000000000001,0.0625,2.0,13.0,0.5,0
2017,Oregon,Rhode Island,3.0,11.0,-8.0,16.0,15.0,-20.0,-21.0,12.0,8.212,0.07300000000000006,9.5,0.6890000000000001,0.9444444444444444,2.0,13.0,0.5,1
2017,Rhode Island,Oregon,11.0,3.0,8.0,16.0,-15.0,20.0,21.0,-12.0,-8.212,-0.07300000000000006,-9.5,-0.6890000000000001,0.05555555555555555,2.0,13.0,0.5,0
2017,South Carolina,Duke,7.0,2.0,5.0,16.0,-31.0,45.0,19.0,-16.200000000000003,-8.058499999999999,-0.06099999999999994,-19.67,-0.751,0.05263157894736842,2.0,13.0,0.5,1
2017,Duke,South Carolina,2.0,7.0,-5.0,16.0,31.0,-45.0,-19.0,16.200000000000003,8.058499999999999,0.06099999999999994,19.67,0.751,0.9473684210526316,2.0,13.0,0.5,0
2017,UCLA,Cincinnati,3.0,6.0,-3.0,16.0,29.0,-3.0,-4.0,1.2000000000000028,0.634999999999998,-0.013000000000000012,0.7199999999999989,0.49500000000000005,0.9411764705882353,2.0,13.0,0.5,1
2017,Cincinnati,UCLA,6.0,3.0,3.0,16.0,-29.0,3.0,4.0,-1.2000000000000028,-0.634999999999998,0.013000000000000012,-0.7199999999999989,-0.49500000000000005,0.058823529411764705,2.0,13.0,0.5,0
2017,Gonzaga,West Virginia,1.0,4.0,-3.0,16.0,3.0,-16.0,-4.0,0.5,6.254700000000003,0.02100000000000002,-0.04999999999999716,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,1
2017,West Virginia,Gonzaga,4.0,1.0,3.0,16.0,-3.0,16.0,4.0,-0.5,-6.254700000000003,-0.02100000000000002,0.04999999999999716,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,0
2017,Kansas,Purdue,1.0,4.0,-3.0,16.0,28.0,-11.0,-5.0,1.5,1.7514000000000003,0.009999999999999898,6.5,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,1
2017,Purdue,Kansas,4.0,1.0,3.0,16.0,-28.0,11.0,5.0,-1.5,-1.7514000000000003,-0.009999999999999898,-6.5,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,0
2017,Oregon,Michigan,3.0,7.0,-4.0,16.0,-8.0,-12.0,-5.0,1.0,1.2096000000000018,-0.0030000000000000027,7.82,0.5810000000000001,0.6666666666666667,2.0,13.0,0.5,1
2017,Michigan,Oregon,7.0,3.0,4.0,16.0,8.0,12.0,5.0,-1.0,-1.2096000000000018,0.0030000000000000027,-7.82,-0.5810000000000001,0.3333333333333333,2.0,13.0,0.5,0
2017,Xavier,Arizona,11.0,2.0,9.0,16.0,-27.0,50.0,21.0,-21.5,-7.4238,-0.051000000000000045,-0.34999999999999787,-0.859,0.3076923076923077,2.0,13.0,0.5,1
2017,Arizona,Xavier,2.0,11.0,-9.0,16.0,27.0,-50.0,-21.0,21.5,7.4238,0.051000000000000045,0.34999999999999787,0.859,0.6923076923076923,2.0,13.0,0.5,0
2017,Florida,Wisconsin,4.0,8.0,-4.0,8.0,-1.0,-15.0,-14.0,2.8999999999999915,4.096499999999999,0.028999999999999915,-4.809999999999999,0.595,0.9230769230769231,2.0,13.0,0.5,1
2017,Wisconsin,Florida,8.0,4.0,4.0,8.0,1.0,15.0,14.0,-2.8999999999999915,-4.096499999999999,-0.028999999999999915,4.809999999999999,-0.595,0.07692307692307693,2.0,13.0,0.5,0
2017,Kentucky,UCLA,2.0,3.0,-1.0,8.0,7.0,-3.0,-14.0,0.20000000000000284,4.3149000000000015,0.040999999999999925,8.350000000000001,0.16999999999999993,0.9473684210526316,2.0,13.0,0.5,1
2017,UCLA,Kentucky,3.0,2.0,1.0,8.0,-7.0,3.0,14.0,-0.20000000000000284,-4.3149000000000015,-0.040999999999999925,-8.350000000000001,-0.16999999999999993,0.05263157894736842,2.0,13.0,0.5,0
2017,North Carolina,Butler,1.0,4.0,-3.0,8.0,4.0,-18.0,-23.0,0.30000000000001137,7.099399999999999,0.051999999999999935,7.770000000000003,0.2410000000000001,0.95,2.0,13.0,0.5,1
2017,Butler,North Carolina,4.0,1.0,3.0,8.0,-4.0,18.0,23.0,-0.30000000000001137,-7.099399999999999,-0.051999999999999935,-7.770000000000003,-0.2410000000000001,0.05,2.0,13.0,0.5,0
2017,South Carolina,Baylor,7.0,3.0,4.0,8.0,-26.0,28.0,18.0,-16.099999999999994,-7.977599999999999,-0.049000000000000044,-6.540000000000001,-0.5810000000000001,0.08333333333333333,2.0,13.0,0.5,1
2017,Baylor,South Carolina,3.0,7.0,-4.0,8.0,26.0,-28.0,-18.0,16.099999999999994,7.977599999999999,0.049000000000000044,6.540000000000001,0.5810000000000001,0.9166666666666666,2.0,13.0,0.5,0
2017,Gonzaga,Xavier,1.0,11.0,-10.0,4.0,34.0,-53.0,-39.0,21.599999999999994,17.734900000000003,0.10499999999999998,-3.1099999999999994,0.8810000000000001,0.9090909090909091,0.0,13.0,0.5,1
2017,Xavier,Gonzaga,11.0,1.0,10.0,4.0,-34.0,53.0,39.0,-21.599999999999994,-17.734900000000003,-0.10499999999999998,3.1099999999999994,-0.8810000000000001,0.09090909090909091,0.0,13.0,0.5,0
2017,Oregon,Kansas,3.0,1.0,2.0,4.0,-15.0,5.0,6.0,-0.30000000000001137,-2.147400000000001,-0.02199999999999991,-1.6799999999999997,-0.19200000000000006,0.06666666666666667,0.0,13.0,0.5,1
2017,Kansas,Oregon,1.0,3.0,-2.0,4.0,15.0,-5.0,-6.0,0.30000000000001137,2.147400000000001,0.02199999999999991,1.6799999999999997,0.19200000000000006,0.9333333333333333,0.0,13.0,0.5,0
2017,North Carolina,Kentucky,1.0,2.0,-1.0,2.0,6.0,5.0,-1.0,0.0,0.7426999999999992,-0.0010000000000000009,-0.379999999999999,0.02200000000000013,0.9375,0.0,0.0,0.5,1
2017,Kentucky,North Carolina,2.0,1.0,1.0,2.0,-6.0,-5.0,1.0,0.0,-0.7426999999999992,0.0010000000000000009,0.379999999999999,-0.02200000000000013,0.0625,0.0,0.0,0.5,0
2017,South Carolina,Florida,7.0,4.0,3.0,64.0,-10.0,35.0,22.0,-15.899999999999991,-9.358899999999998,-0.06999999999999995,-8.200000000000001,-0.532,0.09090909090909091,5.0,13.0,0.5,1
2017,Florida,South Carolina,4.0,7.0,-3.0,64.0,10.0,-35.0,-22.0,15.899999999999991,9.358899999999998,0.06999999999999995,8.200000000000001,0.532,0.9090909090909091,5.0,13.0,0.5,0
2017,Gonzaga,South Carolina,1.0,7.0,-6.0,64.0,24.0,-50.0,-30.0,16.299999999999997,16.023600000000002,0.08999999999999997,6.950000000000001,0.7730000000000001,0.9166666666666666,5.0,13.0,0.5,1
2017,South Carolina,Gonzaga,7.0,1.0,6.0,64.0,-24.0,50.0,30.0,-16.299999999999997,-16.023600000000002,-0.08999999999999997,-6.950000000000001,-0.7730000000000001,0.08333333333333333,5.0,13.0,0.5,0
2017,North Carolina,Oregon,1.0,3.0,-2.0,64.0,17.0,3.0,-13.0,0.30000000000001137,4.1815,0.03199999999999992,1.1500000000000021,0.19200000000000006,0.9285714285714286,5.0,13.0,0.5,1
2017,Oregon,North Carolina,3.0,1.0,2.0,64.0,-17.0,-3.0,13.0,-0.30000000000001137,-4.1815,-0.03199999999999992,-1.1500000000000021,-0.19200000000000006,0.07142857142857142,5.0,13.0,0.5,0
2017,North Carolina,Gonzaga,1.0,1.0,0.0,64.0,5.0,9.0,2.0,-0.09999999999999432,-5.044700000000002,-0.019000000000000017,7.98,0.0,0.5,5.0,13.0,0.5,1
2017,Gonzaga,North Carolina,1.0,1.0,0.0,64.0,-5.0,-9.0,-2.0,0.09999999999999432,5.044700000000002,0.019000000000000017,-7.98,0.0,0.5,5.0,13.0,0.5,0
2018,Radford,LIU Brooklyn,16.0,16.0,0.0,64.0,103.0,-75.0,-72.0,0.0,7.7524999999999995,0.16800000000000004,7.42,0.0,0.5,6.0,15.0,0.5,1
2018,LIU Brooklyn,Radford,16.0,16.0,0.0,64.0,-103.0,75.0,72.0,0.0,-7.7524999999999995,-0.16800000000000004,-7.42,0.0,0.5,6.0,15.0,0.5,0
2018,St Bonaventure,UCLA,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,1
2018,UCLA,St Bonaventure,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,0
2018,Syracuse,Arizona St,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,1
2018,Arizona St,Syracuse,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,0
2018,TX Southern,NC Central,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,1
2018,NC Central,TX Southern,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,6.0,15.0,0.5,0
2018,Alabama,Virginia Tech,9.0,8.0,1.0,64.0,7.0,28.0,17.400000000000006,-39.5,-2.813599999999999,-0.04899999999999993,5.42,-0.03900000000000001,0.014492753623188406,6.0,15.0,0.5,1
2018,Virginia Tech,Alabama,8.0,9.0,-1.0,64.0,-7.0,-28.0,-17.400000000000006,39.5,2.813599999999999,0.04899999999999993,-5.42,0.03900000000000001,0.9855072463768116,6.0,15.0,0.5,0
2018,Buffalo,Arizona,13.0,4.0,9.0,64.0,-79.0,25.0,58.0,-98.5,-8.8761,-0.09899999999999998,-24.86,-0.752,0.2222222222222222,6.0,15.0,0.5,1
2018,Arizona,Buffalo,4.0,13.0,-9.0,64.0,79.0,-25.0,-58.0,98.5,8.8761,0.09899999999999998,24.86,0.752,0.7777777777777778,6.0,15.0,0.5,0
2018,Duke,Iona,2.0,15.0,-13.0,64.0,193.0,-113.0,-121.3,99.9,26.262169999999998,0.4179999999999999,21.34,0.977,0.8888888888888888,6.0,15.0,0.5,1
2018,Iona,Duke,15.0,2.0,13.0,64.0,-193.0,113.0,121.3,-99.9,-26.262169999999998,-0.4179999999999999,-21.34,-0.977,0.1111111111111111,6.0,15.0,0.5,0
2018,Florida,St Bonaventure,6.0,11.0,-5.0,64.0,,,,,,,,0.194,0.4925373134328358,6.0,15.0,0.5,1
2018,St Bonaventure,Florida,11.0,6.0,5.0,64.0,,,,,,,,-0.194,0.5074626865671642,6.0,15.0,0.5,0
